,ApoA1_pl_clearance_rate_k,ApoB_pl_clearance_rate_k,Chol_ic_P_elimination_rate_k,Chol_ic_P_production_rate_k,Chol_ic_P_to_HDL_pl_rate_k,HDL_to_LDL_exchange_rate_k,HDL_to_VLDL_exchange_rate_k,LDLR_P_internalization_rate_k,LDLR_P_recycling_rate_k,LDLR_en_P_degradation_rate_k,LDLR_ic_P_production_rate_k,LDLR_ic_to_cs_P_trafficking_rate_k,LDL_LDLR_P_internalization_rate_k,LDL_LDLR_en_Kd*LDL_LDLR_en_association_rate_k,LDL_LDLR_en_association_rate_k,LDL_LDLR_pl_Kd*LDL_LDLR_pl_association_rate_k,LDL_LDLR_pl_association_rate_k,LDL_en_to_Chol_ic_P_rate_k,LDL_pl_LDLRind_P_uptake_rate_k,MAb_F*MAb_Ka,MAb_Ka*(-MAb_F + 1),MAb_PC9_2_Kd*MAb_PC9_2_association_rate_k,MAb_PC9_2_association_rate_k,MAb_PC9_2_kel,MAb_PCSK9_Kd*MAb_PCSK9_association_rate_k,MAb_PCSK9_association_rate_k,MAb_PCSK9_kel,MAb_dose,MAb_kel,PC9_LDLR_P_internalization_rate_k,PC9_LDLR_en_P_degradation_rate_k,PCSK9_LDLR_en_Kd*PCSK9_LDLR_en_association_rate_k,PCSK9_LDLR_en_association_rate_k,PCSK9_LDLR_pl_Kd*PCSK9_LDLR_pl_association_rate_k,PCSK9_LDLR_pl_association_rate_k,PCSK9_en_P_degradation_rate_k,PCSK9_pl_P_uptake_rate_k,PCSK9_pl_clearance_rate_k,SREBP_ic_P_degradation_rate_k,SREBP_ic_P_production_rate_k,SREBP_ic_to_nu_P_activation_rate_k,SREBP_nu_P_degradation_rate_k,StatinM_kel,Statin_F*Statin_Ka,Statin_Ka*(-Statin_F + 1),Statin_dose,Statin_kel,Statin_kmet,Statin_pc_to_pl_rate_k,Statin_pl_to_pc_rate_k,VLDL_pl_P_LDLRuptake_rate_k,VLDL_pl_P_uptake_rate_k,VLDL_to_LDL_conversion_rate_k
VP18,0.0,0.0,0.0,150000.0,0.00093,0.04134576844177716,0.015424164555005178,-10.203586471195804,8.3,0.02522872760685694,0.585001980627142,0.1771512893519946,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.36,0.0075,0.216,0.36,0.0025,0.0,0.00125,-67.09521434149636,0.2,3.623806686181075,0.45945860203533584,126.0,0.1580607367662362,-29.0130508381081,0.0,0.08838245102012372,0.693,7.6200018047999984,0.031101435449983318,0.693,0.5,0.14,0.86,0.0,0.1,1.25,0.33299999999999996,3.33,0.0,0.0,0.012314512954449899
VP19,0.0,0.0,0.0,150000.0,0.00093,0.035528647194120834,0.021241285802661505,-10.280816139809929,8.3,0.03384571011464703,0.6701997685270864,0.2029510276028511,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.36,0.0075,0.216,0.36,0.0025,0.0,0.00125,-58.90818606141376,0.2,2.25307374728972,0.33033355617535287,126.0,0.18002920176291773,-25.81621122398061,0.0,0.0775979318399346,0.693,7.6200018047999984,0.031101435449983318,0.693,0.5,0.14,0.86,0.0,0.1,1.25,0.33299999999999996,3.33,0.0,0.0,0.016958849748602157
VP2,0.0,0.0,0.0,150000.0,0.00093,0.04034978739331519,0.01642014560346715,-10.084137040657556,8.3,0.04227028435100626,0.7534951782935319,0.22817468448929398,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.36,0.0075,0.216,0.36,0.0025,0.0,0.00125,-73.30938133927361,0.2,8.702881079705103,0.8838189681219508,126.0,0.14138610153793013,-31.439535094383032,0.0,0.09656818104129217,0.693,7.6200018047999984,0.031101435449983318,0.693,0.5,0.14,0.86,0.0,0.1,1.25,0.33299999999999996,3.33,0.0,0.0,0.013109695181657886
VP3,0.0,0.0,0.0,150000.0,0.00093,0.04082367986286532,0.01594625313391702,-9.532092746811008,8.3,0.01925746788250034,0.5259629702738897,0.1592729963675295,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.36,0.0075,0.216,0.36,0.0025,0.0,0.00125,-123.63853438298604,0.2,3.2101230222767154,0.5528348205017941,126.0,0.006336581843065847,-51.09187104478503,0.0,0.16286521798240736,0.693,7.6200018047999984,0.031101435449983318,0.693,0.5,0.14,0.86,0.0,0.1,1.25,0.33299999999999996,3.33,0.0,0.0,0.012731343736140042
VP4,0.0,0.0,0.0,150000.0,0.00093,0.036167696524004686,0.02060223647277765,-9.946633229604528,8.3,0.04929061256545492,0.8229065335634156,0.24919394850707938,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.36,0.0075,0.216,0.36,0.0025,0.0,0.00125,-83.1376141008138,0.2,3.2260786136514037,0.4632962954022698,126.0,0.11501375005523118,-35.27722598222254,0.0,0.10951460813279892,0.693,7.6200018047999984,0.031101435449983318,0.693,0.5,0.14,0.86,0.0,0.1,1.25,0.33299999999999996,3.33,0.0,0.0,0.016448638565148877
VP5,0.0,0.0,0.0,150000.0,0.00093,0.03445765151500456,0.022312281481777784,-10.173137699004595,8.3,0.021609047708076135,0.549213498986008,0.16631376080229565,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.36,0.0075,0.216,0.36,0.0025,0.0,0.00125,-70.37026170971377,0.2,5.449319280377101,0.6143173279052162,126.0,0.14927271735189104,-30.29187885807871,0.0,0.09269656964171134,0.693,7.6200018047999984,0.031101435449983318,0.693,0.5,0.14,0.86,0.0,0.1,1.25,0.33299999999999996,3.33,0.0,0.0,0.017813922975914002
VP6,0.0,0.0,0.0,150000.0,0.00093,0.03826422925952856,0.01850570373725378,-10.135840684923997,8.3,0.053488476238106014,0.8644116310255586,0.26176259232981736,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.36,0.0075,0.216,0.36,0.0025,0.0,0.00125,-66.67124653520871,0.2,4.426817092246431,0.5233966111770072,126.0,0.15919838055999333,-28.847501504224354,0.0,0.08782397133955204,0.693,7.6200018047999984,0.031101435449983318,0.693,0.5,0.14,0.86,0.0,0.1,1.25,0.33299999999999996,3.33,0.0,0.0,0.014774785862205623
VP7,0.0,0.0,0.0,150000.0,0.00093,0.0434110437464144,0.013358889250367946,-9.871288271444513,8.3,0.029669210853491154,0.6289059051712597,0.1904463500495075,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.36,0.0075,0.216,0.36,0.0025,0.0,0.00125,-93.50614872430455,0.2,3.4656806696884965,0.505910401147716,126.0,0.08719159259460751,-39.32589188282368,0.0,0.12317275815892327,0.693,7.6200018047999984,0.031101435449983318,0.693,0.5,0.14,0.86,0.0,0.1,1.25,0.33299999999999996,3.33,0.0,0.0,0.010665615900560026
VP8,0.0,0.0,0.0,150000.0,0.00093,0.03493277146523381,0.02183716153154853,-9.906162683249036,8.3,0.028464451723994838,0.6169942165154506,0.18683923234116412,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.36,0.0075,0.216,0.36,0.0025,0.0,0.00125,-90.89120468420397,0.2,5.531242928139175,0.6669578379929072,126.0,0.09420833965446387,-38.30481849573679,0.0,0.11972817323863015,0.693,7.6200018047999984,0.031101435449983318,0.693,0.5,0.14,0.86,0.0,0.1,1.25,0.33299999999999996,3.33,0.0,0.0,0.017434591520965464
VP9,0.0,0.0,0.0,150000.0,0.00093,0.04243117247765954,0.0143387605191228,-10.176531780041035,8.3,0.03748911612865672,0.7062228349003041,0.21385959349793882,26.496757185082508,1440.0,0.2055378959302301,720.0,0.3693739973378795,26.496757185082508,0.00033999999999999997,0.015,0.010000000000000002,0.216,0.36,0.0075,0.216,0.36,0.0025,0.0,0.00125,-66.7189378327315,0.2,2.690840006632237,0.38322458814773636,126.0,0.15907040926632815,-28.86612382039992,0.0,0.08788679361098768,0.693,7.6200018047999984,0.031101435449983318,0.693,0.5,0.14,0.86,0.0,0.1,1.25,0.33299999999999996,3.33,0.0,0.0,0.011447936225900384
